Date,cpi_annual,us_5y_yield,cds_proxy,viop30_proxy,vix,xu100_rvol,iv_rv_spread,cds_change_20d,cds_ma_ratio,viop30_change_5d,viop30_change_20d,viop30_ma_ratio
2023-12-12,18.5938,0.0422700023651123,2.387441773028922,28.867882973576595,12.069999694824219,20.014081893681638,8.853801079894957,0.9009727445894837,0.6018500365127698,0.2399795706210237,-0.14651617164540964,0.7262080525757634
2023-12-13,18.5938,0.04002999782562256,2.4513779055386076,36.5699987411499,12.1899995803833,22.49905891837272,14.07093982277718,1.1594852754622762,0.6663753143674201,0.41238908939895635,0.06548302844714438,0.9220881375666817
2023-12-14,18.5938,0.03910000085830689,2.525418857829919,37.439998626708984,12.479999542236328,25.82069715294465,11.619301473764335,1.2740878631443016,0.7070183848643967,0.4160852970282436,0.04117976322262473,0.9463127941600809
2023-12-15,18.5938,0.03930000066757202,2.5515424020292694,36.839999198913574,12.279999732971191,26.896698245572782,9.943300953340792,1.3465311251085288,0.7293283029166727,0.3718049870591398,0.0442003902600725,0.9338297425083365
2023-12-18,18.5938,0.03947999954223633,3.045199923863131,37.6800012588501,12.5600004196167,28.136848962792605,9.543152296057492,1.4181305503933537,0.8865322715783501,0.22285495030935265,0.13798291412842545,0.9577560662801028
2023-12-19,18.5938,0.039330000877380374,3.5447829093377776,37.589999198913574,12.529999732971191,27.787176569272216,9.802822629641359,1.5007732071522617,1.046526270360337,0.30213910155173207,0.1937173155271561,0.9599690151760782
2023-12-20,18.5938,0.03874000072479248,3.5733259078125967,41.010000228881836,13.670000076293945,27.808131469130366,13.20186875975147,1.5179682538863863,1.069308175383518,0.12141103747799376,0.8539681147661069,1.0493275432606566
2023-12-21,18.5938,0.03881999969482422,3.5719066823250443,39.75597003601204,13.649999618530273,28.090775893994458,11.66519414201758,1.5185520405012838,1.0841897855885136,0.061858212987510264,0.9757511306827076,1.0198160695741088
2023-12-22,18.5938,0.038789999485015866,3.599616173428334,39.089999198913574,13.029999732971191,29.34912247525515,9.740876723658424,1.5303449540313037,1.108316135924668,0.061074919894850366,0.7925347276859653,1.0055649402572613
2023-12-25,18.5938,0.038789999485015866,4.9942070684516,39.089999198913574,13.029999732971191,29.34912247525515,9.740876723658424,2.8878034497108525,1.5461865283369625,0.03742032624620206,0.6529952293028516,1.00895598697566
2023-12-26,18.5938,0.03875,7.706187059832084,38.96999931335449,12.989999771118164,30.308740401218415,8.661258912136077,5.575932448125679,2.3617920701740127,0.036711895287318885,0.8464275319209142,1.0102917599362486
2023-12-27,18.5938,0.03795000076293945,7.7116165938142425,37.290000915527344,12.430000305175781,30.282560601755034,7.00744031377231,5.569140668377502,2.3398624786727105,-0.09070956577890077,0.68850246928708,0.9702483728791997
2023-12-28,18.5938,0.03846999883651733,7.748388477391487,37.410000801086426,12.470000267028809,31.369261920180293,6.040738880906133,5.606734136994261,2.3273744342560434,-0.05900923138840708,0.7050456530055866,0.9767490947269581
2023-12-29,18.5938,0.03839999914169311,7.78810287972881,37.34999942779541,12.449999809265137,31.70582425377803,5.644175174017381,5.404434845259262,2.3155639344673635,-0.04451265814215022,0.5001597905764696,0.9762141825795316
2024-01-01,19.8402,0.03839999914169311,10.099641104127,37.34999942779541,12.449999809265137,31.70582425377803,5.644175174017381,7.7070084035139725,2.9272266759597705,-0.04451265814215022,0.5697742399166903,0.9782770916481793
2024-01-02,19.8402,0.03926000118255615,11.243620040437287,39.59999942779541,13.199999809265137,32.50568272540652,7.094316702388888,8.906512498151727,3.1550696179122144,0.016166284976685263,0.7009626349121536,1.0385243929963939
2024-01-03,19.8402,0.038910000324249266,11.764334754300407,42.11999988555908,14.039999961853027,33.48509953581855,8.634900349740533,9.427880851147071,3.1921186769255008,0.1295253111141801,0.6267385926078473,1.1032995497190028
2024-01-04,19.8402,0.03973000049591065,11.75282567383531,42.390000343322754,14.130000114440918,34.422633556706344,7.9673667866164095,9.402384898516173,3.086289324656875,0.13311947168126514,0.6033081845355308,1.1101571777256605
2024-01-05,19.8402,0.04007999897003174,11.738033755224887,40.05000114440918,13.350000381469727,33.71801183127196,6.331989313137221,9.372486272057055,2.9878995358567884,0.07228920369418956,0.4913353012028565,1.0536476384092945
2024-01-08,19.8402,0.03956000089645386,11.762866775041717,39.239999771118164,13.079999923706055,34.4809493222539,4.759050448864265,9.334872299753401,2.902334281036549,0.05060241960582834,0.27348265305535957,1.0328072597647326
2024-01-09,19.8402,0.03979000091552734,11.795169287095021,38.28000068664551,12.760000228881836,34.55997384308956,3.7200268435559494,9.4077275140661,2.8203778807317597,-0.033333302025842726,0.3260411482783143,1.0095148772954505
2024-01-10,19.8402,0.03980999946594238,11.792799098609178,38.0699987411499,12.6899995803833,34.0938604979587,3.976138243191201,9.34142119307057,2.7357148215009257,-0.09615387358530669,0.041017228647376,1.008306550872629
2024-01-11,19.8402,0.03892999887466431,11.898015871066466,37.3199987411499,12.4399995803833,34.094561110648186,3.225437630501716,9.372597013236547,2.6787273235154885,-0.11960371694055616,-0.0032051252660429963,0.9952849254733653
2024-01-12,19.8402,0.03832000017166138,12.023559724482928,38.09999942779541,12.699999809265137,32.412755869169416,5.687243558625994,9.472017322453658,2.6283757326983364,-0.048689180047276515,0.03420196135397835,1.0232859325572115
2024-01-15,19.8402,0.03832000017166138,11.794742389446029,38.027195912453465,12.699999809265137,29.798668299056157,8.228527613397308,8.749542465582898,2.5075253127323442,-0.030907336028002774,0.00921429516995631,1.0272410791142126
2024-01-16,19.8402,0.03944000005722046,11.672215301801174,39.51490704020655,13.84000015258789,28.70615246537983,10.808754574826722,8.127432392463396,2.4161435252648937,0.032259831019069374,0.05120797771521657,1.0740255185213188
2024-01-17,19.8402,0.040250000953674314,11.672606180329879,38.89117821849923,14.789999961853027,27.049441860514488,11.84173635798474,8.099280272517282,2.35262650959149,0.021570252285343816,-0.05166598387118271,1.0675564524427648
2024-01-18,19.8402,0.04048999786376953,11.678085282497666,35.6496660225459,14.130000114440918,26.819057180978124,8.830608841567777,8.10617860017262,2.292935347988246,-0.04475704112932499,-0.10328773288003124,0.9905367262889238
2024-01-19,19.8402,0.04072000026702881,11.650746265469582,31.34033492493432,13.300000190734863,26.608023394530083,4.732311530404239,8.051130092041248,2.2288902725177864,-0.17741901848769204,-0.1982518401840908,0.8840941888140148
2024-01-22,19.8402,0.04017000198364258,10.89717613829592,35.71887863686229,13.1899995803833,26.28541798001269,9.433460656849604,5.90296906984432,2.037334822846915,-0.06070174831994979,-0.08623997521455495,1.0188091678113058
2024-01-23,19.8402,0.040510001182556155,9.509788043131808,33.32333412502923,12.550000190734863,24.345422550359118,8.97791157467011,1.8036009832997237,1.745420234854737,-0.15668954779211242,-0.14489774923835397,0.9601100209582032
2024-01-24,19.8402,0.04083000183105469,9.492962172378915,29.548040067104875,13.140000343322754,20.61757169229572,8.930468374809156,1.7813455785646726,1.7110248752458614,-0.2402379814492258,-0.20761492781832458,0.860034797409084
